AAPL,Date_AAPL,MSFT,Date_MSFT,AMZN,Date_AMZN,TSLA,Date_TSLA,GOOGL,Date_GOOGL,META,Date_META,NVDA,Date_NVDA,JPM,Date_JPM,WMT,Date_WMT,NFLX,Date_NFLX
139.80140686035156,2022-10-17,230.30596923828125,2022-10-17,113.79000091552734,2022-10-17,219.35000610351562,2022-10-17,99.0913314819336,2022-10-17,132.99632263183594,2022-10-17,11.858610153198242,2022-10-17,106.57594299316406,2022-10-17,41.892513275146484,2022-10-17,24.510000228881836,2022-10-17
141.11683654785156,2022-10-18,231.24647521972656,2022-10-18,116.36000061035156,2022-10-18,220.19000244140625,2022-10-18,99.8843002319336,2022-10-18,131.76596069335938,2022-10-18,11.937416076660156,2022-10-18,109.31715393066406,2022-10-18,42.77582931518555,2022-10-18,24.086000442504883,2022-10-18
141.22486877441406,2022-10-19,229.2878875732422,2022-10-19,115.06999969482422,2022-10-19,222.0399932861328,2022-10-19,98.75432586669922,2022-10-19,132.19261169433594,2022-10-19,12.021207809448242,2022-10-19,107.17386627197266,2022-10-19,42.6546516418457,2022-10-19,27.238000869750977,2022-10-19
140.7634735107422,2022-10-20,228.96791076660156,2022-10-20,115.25,2022-10-20,207.27999877929688,2022-10-20,99.0913314819336,2022-10-20,130.50587463378906,2022-10-20,12.163854598999023,2022-10-20,106.8243179321289,2022-10-20,42.759883880615234,2022-10-20,26.81599998474121,2022-10-20
144.57240295410156,2022-10-21,234.75634765625,2022-10-21,119.31999969482422,2022-10-21,214.44000244140625,2022-10-21,100.24113464355469,2022-10-21,128.9976806640625,2022-10-21,12.435182571411133,2022-10-21,112.43550109863281,2022-10-21,43.62406539916992,2022-10-21,28.957000732421875,2022-10-21
146.7124481201172,2022-10-24,239.73033142089844,2022-10-24,119.81999969482422,2022-10-24,211.25,2022-10-24,101.61891174316406,2022-10-24,128.70997619628906,2022-10-24,12.567852973937988,2022-10-24,112.573486328125,2022-10-24,44.45637512207031,2022-10-24,28.2450008392334,2022-10-24
149.54953002929688,2022-10-25,243.03665161132812,2022-10-25,120.5999984741211,2022-10-25,222.4199981689453,2022-10-25,103.56169891357422,2022-10-25,136.43930053710938,2022-10-25,13.228215217590332,2022-10-25,112.86785125732422,2022-10-25,44.66685104370117,2022-10-25,29.101999282836914,2022-10-25
146.6142578125,2022-10-26,224.28485107421875,2022-10-26,115.66000366210938,2022-10-26,224.63999938964844,2022-10-26,94.09562683105469,2022-10-26,128.80918884277344,2022-10-26,12.864117622375488,2022-10-26,114.16485595703125,2022-10-26,45.008056640625,2022-10-26,29.86199951171875,2022-10-26
142.1476593017578,2022-10-27,219.8538360595703,2022-10-27,110.95999908447266,2022-10-27,225.08999633789062,2022-10-27,91.40945434570312,2022-10-27,97.17740631103516,2022-10-27,13.143424034118652,2022-10-27,114.61558532714844,2022-10-27,44.877315521240234,2022-10-27,29.694000244140625,2022-10-27
152.8872528076172,2022-10-28,228.69647216796875,2022-10-28,103.41000366210938,2022-10-28,228.52000427246094,2022-10-28,95.44369506835938,2022-10-28,98.4275894165039,2022-10-28,13.799798011779785,2022-10-28,115.97700500488281,2022-10-28,45.44493103027344,2022-10-28,29.57200050354004,2022-10-28
150.53121948242188,2022-10-31,225.07017517089844,2022-10-31,102.44000244140625,2022-10-31,227.5399932861328,2022-10-31,93.67933654785156,2022-10-31,92.43462371826172,2022-10-31,13.463630676269531,2022-10-31,115.79302215576172,2022-10-31,45.387535095214844,2022-10-31,29.187999725341797,2022-10-31
147.89047241210938,2022-11-01,221.23062133789062,2022-11-01,96.79000091552734,2022-11-01,227.82000732421875,2022-11-01,89.67483520507812,2022-11-01,94.45873260498047,2022-11-01,13.50951862335205,2022-11-01,117.88111877441406,2022-11-01,45.18344497680664,2022-11-01,28.674999237060547,2022-11-01
142.37344360351562,2022-11-02,213.40606689453125,2022-11-02,92.12000274658203,2022-11-02,214.97999572753906,2022-11-02,86.20559692382812,2022-11-02,89.83503723144531,2022-11-02,13.186318397521973,2022-11-02,116.79568481445312,2022-11-02,44.88369369506836,2022-11-02,27.299999237060547,2022-11-02
136.33607482910156,2022-11-03,207.73399353027344,2022-11-03,89.30000305175781,2022-11-03,215.30999755859375,2022-11-03,82.69671630859375,2022-11-03,88.21772766113281,2022-11-03,13.387819290161133,2022-11-03,117.00724792480469,2022-11-03,44.87412643432617,2022-11-03,26.9060001373291,2022-11-03
136.07057189941406,2022-11-04,214.65684509277344,2022-11-04,90.9800033569336,2022-11-04,207.47000122070312,2022-11-04,85.81902313232422,2022-11-04,90.08306884765625,2022-11-04,14.121003150939941,2022-11-04,120.20838165283203,2022-11-04,44.95384979248047,2022-11-04,26.07900047302246,2022-11-04
136.60159301757812,2022-11-07,220.93975830078125,2022-11-07,90.52999877929688,2022-11-07,197.0800018310547,2022-11-07,87.71223449707031,2022-11-07,95.96690368652344,2022-11-07,14.265643119812012,2022-11-07,120.8431167602539,2022-11-07,45.425804138183594,2022-11-07,25.860000610351562,2022-11-07
137.17190551757812,2022-11-08,221.90936279296875,2022-11-08,89.9800033569336,2022-11-08,191.3000030517578,2022-11-08,88.11862182617188,2022-11-08,95.71885681152344,2022-11-08,14.565900802612305,2022-11-08,120.91667938232422,2022-11-08,45.53422927856445,2022-11-08,26.34600067138672,2022-11-08
132.61915588378906,2022-11-09,217.6819305419922,2022-11-09,86.13999938964844,2022-11-09,177.58999633789062,2022-11-09,86.55252075195312,2022-11-09,100.67991638183594,2022-11-09,13.741942405700684,2022-11-09,119.34371948242188,2022-11-09,44.47551345825195,2022-11-09,25.465999603271484,2022-11-09
144.41885375976562,2022-11-10,235.59019470214844,2022-11-10,96.62999725341797,2022-11-10,190.72000122070312,2022-11-10,93.11432647705078,2022-11-10,110.99894714355469,2022-11-10,15.71106243133545,2022-11-10,124.25579071044922,2022-11-10,45.3971061706543,2022-11-10,27.496999740600586,2022-11-10
147.20164489746094,2022-11-11,239.5945587158203,2022-11-11,100.79000091552734,2022-11-11,195.97000122070312,2022-11-11,95.56263732910156,2022-11-11,112.13997650146484,2022-11-11,16.28663444519043,2022-11-11,124.45819854736328,2022-11-11,45.46725082397461,2022-11-11,29.01300048828125,2022-11-11
145.80535888671875,2022-11-14,234.20370483398438,2022-11-14,98.48999786376953,2022-11-14,190.9499969482422,2022-11-14,94.8588638305664,2022-11-14,113.33064270019531,2022-11-14,16.25471305847168,2022-11-14,123.17957305908203,2022-11-14,44.131107330322266,2022-11-14,29.927000045776367,2022-11-14
147.53598022460938,2022-11-15,234.61094665527344,2022-11-15,98.94000244140625,2022-11-15,194.4199981689453,2022-11-15,97.57478332519531,2022-11-15,116.16837310791016,2022-11-15,16.624794006347656,2022-11-15,122.28730773925781,2022-11-15,47.01705551147461,2022-11-15,31.020000457763672,2022-11-15
146.30685424804688,2022-11-16,235.03875732421875,2022-11-16,97.12000274658203,2022-11-16,186.9199981689453,2022-11-16,97.98117065429688,2022-11-16,112.34834289550781,2022-11-16,15.870664596557617,2022-11-16,122.45287322998047,2022-11-16,47.35508346557617,2022-11-16,30.601999282836914,2022-11-16
148.2046356201172,2022-11-17,234.9901123046875,2022-11-17,94.8499984741211,2022-11-17,183.1699981689453,2022-11-17,97.4954833984375,2022-11-17,110.58220672607422,2022-11-17,15.6382417678833,2022-11-17,121.91935729980469,2022-11-17,47.19562911987305,2022-11-17,29.527999877929688,2022-11-17
148.76513671875,2022-11-18,234.54286193847656,2022-11-18,94.13999938964844,2022-11-18,180.19000244140625,2022-11-18,96.57365417480469,2022-11-18,111.17755126953125,2022-11-18,15.370905876159668,2022-11-18,123.11516571044922,2022-11-18,47.90676498413086,2022-11-18,28.79800033569336,2022-11-18
145.5398712158203,2022-11-21,235.34988403320312,2022-11-21,92.45999908447266,2022-11-21,167.8699951171875,2022-11-21,94.75973510742188,2022-11-21,109.00459289550781,2022-11-21,15.279130935668945,2022-11-21,122.38848114013672,2022-11-21,48.20013427734375,2022-11-21,28.5049991607666,2022-11-21
147.67367553710938,2022-11-22,238.24742126464844,2022-11-22,93.19999694824219,2022-11-22,169.91000366210938,2022-11-22,96.19700622558594,2022-11-22,110.57228088378906,2022-11-22,15.998350143432617,2022-11-22,124.21900177001953,2022-11-22,48.372337341308594,2022-11-22,28.66900062561035,2022-11-22
148.54881286621094,2022-11-23,240.72682189941406,2022-11-23,94.12999725341797,2022-11-23,183.1999969482422,2022-11-23,97.59461212158203,2022-11-23,111.36605834960938,2022-11-23,16.478164672851562,2022-11-23,125.54365539550781,2022-11-23,48.605133056640625,2022-11-23,29.149999618530273,2022-11-23
145.63819885253906,2022-11-25,240.63931274414062,2022-11-25,93.41000366210938,2022-11-25,182.86000061035156,2022-11-25,96.6033935546875,2022-11-25,110.54251861572266,2022-11-25,16.229778289794922,2022-11-25,125.78277587890625,2022-11-25,48.812408447265625,2022-11-25,28.554000854492188,2022-11-25
141.8131103515625,2022-11-28,235.0679168701172,2022-11-28,93.94999694824219,2022-11-28,182.9199981689453,2022-11-28,95.205810546875,2022-11-28,107.93299865722656,2022-11-28,15.787869453430176,2022-11-28,123.58431243896484,2022-11-28,48.95272445678711,2022-11-28,28.117000579833984,2022-11-28
138.81402587890625,2022-11-29,233.67752075195312,2022-11-29,92.41999816894531,2022-11-29,180.8300018310547,2022-11-29,94.35334014892578,2022-11-29,108.60769653320312,2022-11-29,15.600337028503418,2022-11-29,125.61721801757812,2022-11-29,48.780513763427734,2022-11-29,28.09600067138672,2022-11-29
145.5595245361328,2022-11-30,248.07754516601562,2022-11-30,96.54000091552734,2022-11-30,194.6999969482422,2022-11-30,100.10237121582031,2022-11-30,117.18042755126953,2022-11-30,16.885480880737305,2022-11-30,127.1073989868164,2022-11-30,48.605133056640625,2022-11-30,30.55299949645996,2022-11-30
145.83485412597656,2022-12-01,247.6400146484375,2022-12-01,95.5,2022-12-01,194.6999969482422,2022-12-01,100.10237121582031,2022-12-01,119.50220489501953,2022-12-01,17.097009658813477,2022-12-01,125.32286071777344,2022-12-01,48.90807342529297,2022-12-01,31.69499969482422,2022-12-01
145.34320068359375,2022-12-02,247.9608612060547,2022-12-02,94.12999725341797,2022-12-02,194.86000061035156,2022-12-02,99.55722045898438,2022-12-02,122.5284652709961,2022-12-02,16.838584899902344,2022-12-02,124.32939910888672,2022-12-02,48.86024475097656,2022-12-02,32.04100036621094,2022-12-02
144.18289184570312,2022-12-05,243.2742919921875,2022-12-05,91.01000213623047,2022-12-05,182.4499969482422,2022-12-05,98.60564422607422,2022-12-05,121.47671508789062,2022-12-05,16.573177337646484,2022-12-05,120.8431167602539,2022-12-05,48.35958480834961,2022-12-05,31.259000778198242,2022-12-05
140.5249786376953,2022-12-06,238.33486938476562,2022-12-06,88.25,2022-12-06,179.82000732421875,2022-12-06,96.12761688232422,2022-12-06,113.23143005371094,2022-12-06,15.951555252075195,2022-12-06,121.04546356201172,2022-12-06,47.79833984375,2022-12-06,30.555999755859375,2022-12-06
138.58790588378906,2022-12-07,237.6056365966797,2022-12-07,88.45999908447266,2022-12-07,174.0399932861328,2022-12-07,94.10554504394531,2022-12-07,113.04290771484375,2022-12-07,16.084260940551758,2022-12-07,120.96269226074219,2022-12-07,47.54960632324219,2022-12-07,30.841999053955078,2022-12-07
140.26930236816406,2022-12-08,240.5518035888672,2022-12-08,90.3499984741211,2022-12-08,173.44000244140625,2022-12-08,92.88636016845703,2022-12-08,114.4320068359375,2022-12-08,17.130935668945312,2022-12-08,122.23208618164062,2022-12-08,47.62322998046875,2022-12-08,31.025999069213867,2022-12-08
139.78750610351562,2022-12-09,238.62660217285156,2022-12-09,89.08999633789062,2022-12-09,179.0500030517578,2022-12-09,92.01409149169922,2022-12-09,114.99756622314453,2022-12-09,16.963306427001953,2022-12-09,121.5698013305664,2022-12-09,46.512516021728516,2022-12-09,32.000999450683594,2022-12-09
142.07861328125,2022-12-12,245.5203399658203,2022-12-12,90.55000305175781,2022-12-12,167.82000732421875,2022-12-12,92.4898681640625,2022-12-12,113.81681823730469,2022-12-12,17.496126174926758,2022-12-12,123.45552062988281,2022-12-12,47.37995910644531,2022-12-12,31.51799964904785,2022-12-12
143.04226684570312,2022-12-13,249.8083038330078,2022-12-13,92.48999786376953,2022-12-13,160.9499969482422,2022-12-13,94.78948974609375,2022-12-13,119.21446990966797,2022-12-13,18.031932830810547,2022-12-13,123.33595275878906,2022-12-13,47.21030807495117,2022-12-13,32.034000396728516,2022-12-13
140.8199462890625,2022-12-14,250.0999755859375,2022-12-14,91.58000183105469,2022-12-14,156.8000030517578,2022-12-14,94.23439025878906,2022-12-14,120.64326477050781,2022-12-14,17.634817123413086,2022-12-14,122.71961975097656,2022-12-14,46.94783401489258,2022-12-14,31.783000946044922,2022-12-14
134.2219696044922,2022-12-15,242.11720275878906,2022-12-15,88.44999694824219,2022-12-15,157.6699981689453,2022-12-15,90.0614013671875,2022-12-15,115.24560546875,2022-12-15,16.91441535949707,2022-12-15,119.67487335205078,2022-12-15,46.52851486206055,2022-12-15,29.041000366210938,2022-12-15
132.2651824951172,2022-12-16,237.9168243408203,2022-12-16,87.86000061035156,2022-12-16,150.22999572753906,2022-12-16,89.46669006347656,2022-12-16,118.50007629394531,2022-12-16,16.534259796142578,2022-12-16,118.92977905273438,2022-12-16,45.69306945800781,2022-12-16,29.070999145507812,2022-12-16
130.16087341308594,2022-12-19,233.79420471191406,2022-12-19,84.91999816894531,2022-12-19,149.8699951171875,2022-12-19,87.66268157958984,2022-12-19,113.58861541748047,2022-12-19,16.21796417236328,2022-12-19,119.63807678222656,2022-12-19,45.70907974243164,2022-12-19,28.829999923706055,2022-12-19
130.09205627441406,2022-12-20,235.1068572998047,2022-12-20,85.19000244140625,2022-12-20,137.8000030517578,2022-12-20,88.23756408691406,2022-12-20,116.17829895019531,2022-12-20,16.049335479736328,2022-12-20,120.21759033203125,2022-12-20,46.109195709228516,2022-12-20,28.819000244140625,2022-12-20
133.18948364257812,2022-12-21,237.66397094726562,2022-12-21,86.7699966430664,2022-12-21,137.57000732421875,2022-12-21,88.79266357421875,2022-12-21,118.82749938964844,2022-12-21,16.46441650390625,2022-12-21,121.5698013305664,2022-12-21,46.47089385986328,2022-12-21,29.79599952697754,2022-12-21
130.02322387695312,2022-12-22,231.59674072265625,2022-12-22,83.79000091552734,2022-12-22,125.3499984741211,2022-12-22,86.98865509033203,2022-12-22,116.20806884765625,2022-12-22,15.304993629455566,2022-12-22,120.19000244140625,2022-12-22,45.92674255371094,2022-12-22,29.774999618530273,2022-12-22
129.65939331054688,2022-12-23,232.12176513671875,2022-12-23,85.25,2022-12-23,123.1500015258789,2022-12-23,88.44573974609375,2022-12-23,117.12090301513672,2022-12-23,15.172289848327637,2022-12-23,120.76030731201172,2022-12-23,46.019569396972656,2022-12-23,29.496000289916992,2022-12-23
127.85993194580078,2022-12-27,230.40081787109375,2022-12-27,83.04000091552734,2022-12-27,109.0999984741211,2022-12-27,86.62190246582031,2022-12-27,115.96991729736328,2022-12-27,14.089693069458008,2022-12-27,121.18347930908203,2022-12-27,46.03237533569336,2022-12-27,28.41699981689453,2022-12-27
123.93651580810547,2022-12-28,228.0380401611328,2022-12-28,81.81999969482422,2022-12-28,112.70999908447266,2022-12-28,85.2639389038086,2022-12-28,114.71975708007812,2022-12-28,14.0048828125,2022-12-28,121.84576416015625,2022-12-28,45.22574234008789,2022-12-28,27.687999725341797,2022-12-28
127.44696044921875,2022-12-29,234.3386688232422,2022-12-29,84.18000030517578,2022-12-29,121.81999969482422,2022-12-29,87.6725845336914,2022-12-29,119.32361602783203,2022-12-29,14.570625305175781,2022-12-29,122.54484558105469,2022-12-29,45.50101089477539,2022-12-29,29.11199951171875,2022-12-29
127.76160430908203,2022-12-30,233.18161010742188,2022-12-30,84.0,2022-12-30,123.18000030517578,2022-12-30,87.45452117919922,2022-12-30,119.40296936035156,2022-12-30,14.581602096557617,2022-12-30,123.35436248779297,2022-12-30,45.38578414916992,2022-12-30,29.488000869750977,2022-12-30
122.98271942138672,2023-01-03,232.94825744628906,2023-01-03,85.81999969482422,2023-01-03,108.0999984741211,2023-01-03,88.33670043945312,2023-01-03,123.76873016357422,2023-01-03,14.283263206481934,2023-01-03,124.2926025390625,2023-01-03,45.96515655517578,2023-01-03,29.4950008392334,2023-01-03
124.25118255615234,2023-01-04,222.7583770751953,2023-01-04,85.13999938964844,2023-01-04,113.63999938964844,2023-01-04,87.30584716796875,2023-01-04,126.3782730102539,2023-01-04,14.716300010681152,2023-01-04,125.4516372680664,2023-01-04,46.01636505126953,2023-01-04,30.94099998474121,2023-01-04
122.93355560302734,2023-01-05,216.1562957763672,2023-01-05,83.12000274658203,2023-01-05,110.33999633789062,2023-01-05,85.4423599243164,2023-01-05,125.95159912109375,2023-01-05,14.23337459564209,2023-01-05,125.42387390136719,2023-01-05,45.85952377319336,2023-01-05,30.969999313354492,2023-01-05
127.456787109375,2023-01-06,218.7037811279297,2023-01-06,86.08000183105469,2023-01-06,113.05999755859375,2023-01-06,86.57232666015625,2023-01-06,129.00762939453125,2023-01-06,14.826057434082031,2023-01-06,127.82388305664062,2023-01-06,46.983036041259766,2023-01-06,31.55500030517578,2023-01-06
127.9779281616211,2023-01-09,220.83316040039062,2023-01-09,87.36000061035156,2023-01-09,119.7699966430664,2023-01-09,87.24636840820312,2023-01-09,128.46189880371094,2023-01-09,15.593351364135742,2023-01-09,127.29571533203125,2023-01-09,46.397274017333984,2023-01-09,31.517000198364258,2023-01-09
128.54824829101562,2023-01-10,222.51528930664062,2023-01-10,89.87000274658203,2023-01-10,118.8499984741211,2023-01-10,87.64285278320312,2023-01-10,131.95448303222656,2023-01-10,15.873727798461914,2023-01-10,128.4354705810547,2023-01-10,46.368465423583984,2023-01-10,32.75400161743164,2023-01-10
131.26220703125,2023-01-11,229.24371337890625,2023-01-11,95.08999633789062,2023-01-11,123.22000122070312,2023-01-11,90.71559143066406,2023-01-11,131.8552703857422,2023-01-11,15.965523719787598,2023-01-11,129.38995361328125,2023-01-11,46.77498245239258,2023-01-11,32.72600173950195,2023-01-11
131.18353271484375,2023-01-12,231.90789794921875,2023-01-12,95.2699966430664,2023-01-12,123.55999755859375,2023-01-12,90.32903289794922,2023-01-12,135.64552307128906,2023-01-12,16.474395751953125,2023-01-12,129.26022338867188,2023-01-12,46.35246276855469,2023-01-12,33.01300048828125,2023-01-12
132.51097106933594,2023-01-13,232.60792541503906,2023-01-13,98.12000274658203,2023-01-13,122.4000015258789,2023-01-13,91.3103256225586,2023-01-13,135.9134063720703,2023-01-13,16.861534118652344,2023-01-13,132.52207946777344,2023-01-13,46.50611114501953,2023-01-13,33.28200149536133,2023-01-13
133.6713104248047,2023-01-17,233.69696044921875,2023-01-17,96.05000305175781,2023-01-17,131.49000549316406,2023-01-17,90.48761749267578,2023-01-17,134.30599975585938,2023-01-17,17.662755966186523,2023-01-17,130.47415161132812,2023-01-17,46.22442626953125,2023-01-17,32.62200164794922,2023-01-17
132.9534912109375,2023-01-18,229.2826385498047,2023-01-18,95.45999908447266,2023-01-18,128.77999877929688,2023-01-18,90.31912231445312,2023-01-18,131.9842529296875,2023-01-18,17.33847427368164,2023-01-18,126.55438995361328,2023-01-18,45.08169937133789,2023-01-18,32.632999420166016,2023-01-18
133.01251220703125,2023-01-19,225.5100555419922,2023-01-19,93.68000030517578,2023-01-19,127.16999816894531,2023-01-19,92.23216247558594,2023-01-19,135.08987426757812,2023-01-19,16.727832794189453,2023-01-19,124.86785888671875,2023-01-19,44.438323974609375,2023-01-19,31.577999114990234,2023-01-19
135.56910705566406,2023-01-20,233.570556640625,2023-01-20,97.25,2023-01-20,133.4199981689453,2023-01-20,97.1584701538086,2023-01-20,138.28482055664062,2023-01-20,17.79945182800293,2023-01-20,125.17362976074219,2023-01-20,44.985679626464844,2023-01-20,34.25,2023-01-20
138.75502014160156,2023-01-23,235.865234375,2023-01-23,97.5199966430664,2023-01-23,143.75,2023-01-23,98.91291046142578,2023-01-23,142.1544647216797,2023-01-23,19.150453567504883,2023-01-23,127.20306396484375,2023-01-23,45.65786361694336,2023-01-23,35.742000579833984,2023-01-23
140.15133666992188,2023-01-24,235.3401641845703,2023-01-24,96.31999969482422,2023-01-24,143.88999938964844,2023-01-24,96.84127807617188,2023-01-24,142.02548217773438,2023-01-24,19.222291946411133,2023-01-24,128.29647827148438,2023-01-24,45.77949905395508,2023-01-24,36.382999420166016,2023-01-24
139.49252319335938,2023-01-25,233.94976806640625,2023-01-25,97.18000030517578,2023-01-25,144.42999267578125,2023-01-25,94.38309478759766,2023-01-25,140.3982391357422,2023-01-25,19.2801570892334,2023-01-25,128.91734313964844,2023-01-25,45.561832427978516,2023-01-25,36.79600143432617,2023-01-25
141.55747985839844,2023-01-26,241.1351776123047,2023-01-26,99.22000122070312,2023-01-26,160.27000427246094,2023-01-26,96.6628646850586,2023-01-26,146.15309143066406,2023-01-26,19.758098602294922,2023-01-26,129.71429443359375,2023-01-26,45.52022171020508,2023-01-26,36.48699951171875,2023-01-26
143.4945526123047,2023-01-27,241.290771484375,2023-01-27,102.23999786376953,2023-01-27,177.89999389648438,2023-01-27,98.49661254882812,2023-01-27,150.55848693847656,2023-01-27,20.319849014282227,2023-01-27,130.02935791015625,2023-01-27,45.86912536621094,2023-01-27,36.07699966430664,2023-01-27
140.6134490966797,2023-01-30,235.99163818359375,2023-01-30,100.55000305175781,2023-01-30,166.66000366210938,2023-01-30,96.08796691894531,2023-01-30,145.91493225097656,2023-01-30,19.119516372680664,2023-01-30,128.92660522460938,2023-01-30,45.50101089477539,2023-01-30,35.31100082397461,2023-01-30
141.88194274902344,2023-01-31,240.95045471191406,2023-01-31,103.12999725341797,2023-01-31,173.22000122070312,2023-01-31,97.97126007080078,2023-01-31,147.81004333496094,2023-01-31,19.493684768676758,2023-01-31,129.69573974609375,2023-01-31,46.05157470703125,2023-01-31,35.38600158691406,2023-01-31
143.00291442871094,2023-02-01,245.75369262695312,2023-02-01,105.1500015258789,2023-02-01,181.41000366210938,2023-02-01,99.54729461669922,2023-02-01,151.92774963378906,2023-02-01,20.896570205688477,2023-02-01,129.35289001464844,2023-02-01,46.307647705078125,2023-02-01,36.19900131225586,2023-02-01
148.302978515625,2023-02-02,257.27569580078125,2023-02-02,112.91000366210938,2023-02-02,188.27000427246094,2023-02-02,106.79303741455078,2023-02-02,187.30018615722656,2023-02-02,21.660863876342773,2023-02-02,128.7505645751953,2023-02-02,45.971553802490234,2023-02-02,36.68899917602539,2023-02-02
151.9215545654297,2023-02-03,251.19869995117188,2023-02-03,103.38999938964844,2023-02-03,189.97999572753906,2023-02-03,103.85905456542969,2023-02-03,185.0775909423828,2023-02-03,21.053218841552734,2023-02-03,130.7428741455078,2023-02-03,45.36018753051758,2023-02-03,36.59000015258789,2023-02-03
149.1977996826172,2023-02-06,249.6623992919922,2023-02-06,102.18000030517578,2023-02-06,194.75999450683594,2023-02-06,101.99557495117188,2023-02-06,184.61126708984375,2023-02-06,21.042245864868164,2023-02-06,131.51202392578125,2023-02-06,45.030487060546875,2023-02-06,36.14799880981445,2023-02-06
152.06903076171875,2023-02-07,260.15374755859375,2023-02-07,102.11000061035156,2023-02-07,196.80999755859375,2023-02-07,106.69390869140625,2023-02-07,190.12796020507812,2023-02-07,22.123842239379883,2023-02-07,133.1151123046875,2023-02-07,45.12651062011719,2023-02-07,36.29499816894531,2023-02-07
149.38461303710938,2023-02-08,259.3467102050781,2023-02-08,100.05000305175781,2023-02-08,201.2899932861328,2023-02-08,98.49661254882812,2023-02-08,182.00173950195312,2023-02-08,22.1557674407959,2023-02-08,132.1792449951172,2023-02-08,44.88324737548828,2023-02-08,36.68299865722656,2023-02-08
148.35214233398438,2023-02-09,256.32281494140625,2023-02-09,98.23999786376953,2023-02-09,207.32000732421875,2023-02-09,94.17491912841797,2023-02-09,176.53465270996094,2023-02-09,22.2874755859375,2023-02-09,130.12203979492188,2023-02-09,45.29936218261719,2023-02-09,36.25,2023-02-09
148.71653747558594,2023-02-10,255.81719970703125,2023-02-10,97.61000061035156,2023-02-10,196.88999938964844,2023-02-10,93.73880004882812,2023-02-10,172.79400634765625,2023-02-10,21.217851638793945,2023-02-10,130.69656372070312,2023-02-10,46.003562927246094,2023-02-10,34.736000061035156,2023-02-10
151.51341247558594,2023-02-13,263.8097229003906,2023-02-13,99.54000091552734,2023-02-13,194.63999938964844,2023-02-13,93.77843475341797,2023-02-13,178.0328826904297,2023-02-13,21.73969078063965,2023-02-13,132.1143341064453,2023-02-13,46.70456314086914,2023-02-13,35.856998443603516,2023-02-13
150.87326049804688,2023-02-14,264.6361083984375,2023-02-14,99.69999694824219,2023-02-14,209.25,2023-02-14,93.84783935546875,2023-02-14,178.08250427246094,2023-02-14,22.920072555541992,2023-02-14,132.6981201171875,2023-02-14,46.570125579833984,2023-02-14,35.99599838256836,2023-02-14
152.97091674804688,2023-02-15,262.52093505859375,2023-02-15,101.16000366210938,2023-02-15,214.24000549316406,2023-02-15,96.08796691894531,2023-02-15,175.78054809570312,2023-02-15,22.71352767944336,2023-02-15,133.25413513183594,2023-02-15,46.91582107543945,2023-02-15,36.141998291015625,2023-02-15
151.3755340576172,2023-02-16,255.5319366455078,2023-02-16,98.1500015258789,2023-02-16,202.0399932861328,2023-02-16,94.67053985595703,2023-02-16,171.09732055664062,2023-02-16,21.95322036743164,2023-02-16,131.4193572998047,2023-02-16,46.17961883544922,2023-02-16,35.07099914550781,2023-02-16
150.23313903808594,2023-02-17,251.54518127441406,2023-02-17,97.19999694824219,2023-02-17,208.30999755859375,2023-02-17,93.52072143554688,2023-02-17,171.53390502929688,2023-02-17,21.34058380126953,2023-02-17,131.8085479736328,2023-02-17,46.87421417236328,2023-02-17,34.79600143432617,2023-02-17
146.22496032714844,2023-02-21,246.291259765625,2023-02-21,94.58000183105469,2023-02-21,197.3699951171875,2023-02-21,90.98323822021484,2023-02-21,170.74014282226562,2023-02-21,20.609209060668945,2023-02-21,129.38995361328125,2023-02-21,47.159095764160156,2023-02-21,33.75,2023-02-21
146.64842224121094,2023-02-22,245.16055297851562,2023-02-22,95.79000091552734,2023-02-22,200.86000061035156,2023-02-22,90.8444595336914,2023-02-22,169.78758239746094,2023-02-22,20.70798683166504,2023-02-22,128.39842224121094,2023-02-22,46.17000961303711,2023-02-22,33.487998962402344,2023-02-22
147.13095092773438,2023-02-23,248.33828735351562,2023-02-23,95.81999969482422,2023-02-23,202.07000732421875,2023-02-23,90.09114837646484,2023-02-23,170.700439453125,2023-02-23,23.61153221130371,2023-02-23,129.42701721191406,2023-02-23,45.48181915283203,2023-02-23,32.3650016784668,2023-02-23
144.48184204101562,2023-02-24,242.92835998535156,2023-02-24,93.5,2023-02-24,196.8800048828125,2023-02-24,88.34660339355469,2023-02-24,169.0632781982422,2023-02-24,23.2343692779541,2023-02-24,130.5946044921875,2023-02-24,45.603458404541016,2023-02-24,31.71500015258789,2023-02-24
145.6734619140625,2023-02-27,243.84463500976562,2023-02-27,93.76000213623047,2023-02-27,207.6300048828125,2023-02-27,89.0801010131836,2023-02-27,168.2198944091797,2023-02-27,23.448894500732422,2023-02-27,131.7344207763672,2023-02-27,45.27375030517578,2023-02-27,32.303001403808594,2023-02-27
145.17123413085938,2023-02-28,243.12332153320312,2023-02-28,94.2300033569336,2023-02-28,205.7100067138672,2023-02-28,89.26844024658203,2023-02-28,173.57786560058594,2023-02-28,23.16452980041504,2023-02-28,132.83714294433594,2023-02-28,45.4946174621582,2023-02-28,32.2130012512207,2023-02-28
